timestamp,request_number,status_code,latency_ms
2026-09-22T23:06:20.779061,162,200,460.993
2026-09-22T23:06:20.815801,163,200,515.321
2026-09-22T23:06:20.878111,164,200,572.866
2026-09-22T23:06:20.911732,165,200,606.913
2026-09-22T23:06:20.968423,166,200,651.627
2026-09-22T23:06:20.973631,167,200,669.029
2026-09-22T23:06:21.009803,168,200,704.763
2026-09-22T23:06:21.105769,169,200,787.859
2026-09-22T23:06:21.119397,170,200,801.581
2026-09-22T23:06:21.752143,171,200,451.271
2026-09-22T23:06:21.782258,172,200,464.596
2026-09-22T23:06:21.891922,173,200,588.332
2026-09-22T23:06:21.902385,174,200,584.519
2026-09-22T23:06:22.021465,175,200,685.844
2026-09-22T23:06:22.049277,176,200,714.001
2026-09-22T23:06:22.069957,177,200,754.002
2026-09-22T23:06:22.116221,178,200,799.694
2026-09-22T23:06:22.118457,179,200,785.509
2026-09-22T23:06:22.127159,180,200,793.394
2026-09-22T23:06:22.861901,181,200,526.942
2026-09-22T23:06:22.893458,182,200,575.443
2026-09-22T23:06:22.921071,183,200,600.786
2026-09-22T23:06:22.979737,184,200,677.471
2026-09-22T23:06:23.024945,185,200,705.884
2026-09-22T23:06:23.090828,186,200,756.725
2026-09-22T23:06:23.128399,187,200,809.899
2026-09-22T23:06:23.134366,188,200,784.801
2026-09-22T23:06:23.141906,189,200,792.142
2026-09-22T23:06:23.142613,190,200,792.822
2026-09-22T23:06:23.548393,191,200,233.081
2026-09-22T23:06:23.615258,192,200,281.489
2026-09-22T23:06:23.765958,193,200,434.847
2026-09-22T23:06:24.028676,194,200,681.548
2026-09-22T23:06:24.053324,195,200,719.167
2026-09-22T23:06:24.083357,196,200,720.6
2026-09-22T23:06:24.109292,197,200,744.833
2026-09-22T23:06:24.141245,198,200,808.326
2026-09-22T23:06:24.142431,199,200,793.303
2026-09-22T23:06:24.142543,200,200,777.842
2026-09-22T23:06:24.608801,201,200,261.874
2026-09-22T23:06:24.655009,202,200,305.756
2026-09-22T23:06:24.671199,203,200,341.441
2026-09-22T23:06:24.882600,204,200,537.624
2026-09-22T23:06:25.001351,205,200,624.661
2026-09-22T23:06:25.122269,206,200,761.542
2026-09-22T23:06:25.133750,207,200,788.483
2026-09-22T23:06:25.147945,208,200,768.816
2026-09-22T23:06:25.186873,209,200,824.425
2026-09-22T23:06:25.192146,210,200,807.571
2026-09-22T23:06:25.619824,211,200,262.09
2026-09-22T23:06:25.732270,212,200,374.917
2026-09-22T23:06:25.907751,213,200,549.782
2026-09-22T23:06:25.949707,214,200,607.778
2026-09-22T23:06:26.032145,215,200,675.071
2026-09-22T23:06:26.072495,216,200,684.168
2026-09-22T23:06:26.074887,217,200,702.176
2026-09-22T23:06:26.180684,218,200,792.78
2026-09-22T23:06:26.182317,219,200,808.498
2026-09-22T23:06:26.195085,220,200,807.525
2026-09-22T23:06:26.553437,221,200,211.213
2026-09-22T23:06:26.655083,222,200,297.324
2026-09-22T23:06:26.893694,223,200,520.131
2026-09-22T23:06:26.995559,224,200,622.078
2026-09-22T23:06:27.010764,225,200,621.085
2026-09-22T23:06:27.156075,226,200,783.002
2026-09-22T23:06:27.171947,227,200,780.779
2026-09-22T23:06:27.172247,228,200,788.091
2026-09-22T23:06:27.172499,229,200,777.347
2026-09-22T23:06:27.174411,230,200,785.181
2026-09-22T23:06:27.628727,231,200,272.846
2026-09-22T23:06:27.786220,232,200,398.29
2026-09-22T23:06:28.059235,233,200,656.722
2026-09-22T23:06:28.126772,234,200,739.657
2026-09-22T23:06:28.147946,235,200,760.312
2026-09-22T23:06:28.151655,236,200,744.42
2026-09-22T23:06:28.154097,237,200,782.593
2026-09-22T23:06:28.172768,238,200,784.98
2026-09-22T23:06:28.173900,239,200,783.539
2026-09-22T23:06:28.174239,240,200,768.052
2026-09-22T23:06:28.856036,241,200,468.956
2026-09-22T23:06:29.049531,242,200,647.203
2026-09-22T23:06:29.119943,243,200,699.528
2026-09-22T23:06:29.130245,244,200,759.106
2026-09-22T23:06:29.147075,245,200,757.789
2026-09-22T23:06:29.162974,246,200,760.455
2026-09-22T23:06:29.169575,247,200,766.85
2026-09-22T23:06:29.173672,248,200,770.856
2026-09-22T23:06:29.174156,249,200,756.785
2026-09-22T23:06:29.177213,250,200,759.869
2026-09-22T23:06:29.690616,251,200,306.765
2026-09-22T23:06:29.715073,252,200,315.255
2026-09-22T23:06:29.785921,253,200,384.059
2026-09-22T23:06:29.956133,254,200,540.597
2026-09-22T23:06:29.975837,255,200,558.394
2026-09-22T23:06:29.976674,256,200,559.203
2026-09-22T23:06:30.073995,257,200,658.096
2026-09-22T23:06:30.169854,258,200,738.513
2026-09-22T23:06:30.176423,259,200,745.006
2026-09-22T23:06:30.189582,260,200,758.101
2026-09-22T23:06:30.656195,261,200,242.616
2026-09-22T23:06:30.658588,262,200,260.434
2026-09-22T23:06:30.779640,263,200,365.49
2026-09-22T23:06:30.791962,264,200,361.129
2026-09-22T23:06:30.992924,265,200,563.538
2026-09-22T23:06:31.132908,266,200,702.228
2026-09-22T23:06:31.159354,267,200,714.424
2026-09-22T23:06:31.186274,268,200,756.696
2026-09-22T23:06:31.191438,269,200,746.421
2026-09-22T23:06:31.194721,270,200,749.612
2026-09-22T23:06:31.985448,271,200,540.024
2026-09-22T23:06:32.051056,272,200,624.212
2026-09-22T23:06:32.104323,273,200,662.064
2026-09-22T23:06:32.104749,274,200,693.648
2026-09-22T23:06:32.151832,275,200,706.676
2026-09-22T23:06:32.178943,276,200,719.105
2026-09-22T23:06:32.200834,277,200,755.523
2026-09-22T23:06:32.212484,278,200,752.757
2026-09-22T23:06:32.212888,279,200,785.706
2026-09-22T23:06:32.226551,280,200,768.798
2026-09-22T23:06:32.593491,281,200,166.514
2026-09-22T23:06:32.859032,282,200,415.645
2026-09-22T23:06:33.026630,283,200,564.592
2026-09-22T23:06:33.040555,284,200,581.601
2026-09-22T23:06:33.127098,285,200,684.25
2026-09-22T23:06:33.133835,286,200,674.759
2026-09-22T23:06:33.202402,287,200,726.172
2026-09-22T23:06:33.225264,288,200,750.403
2026-09-22T23:06:33.229995,289,200,785.006
2026-09-22T23:06:33.242900,290,200,780.393
2026-09-22T23:06:33.860746,291,200,409.513
2026-09-22T23:06:33.926092,292,200,488.791
2026-09-22T23:06:34.045878,293,200,577.39
2026-09-22T23:06:34.102389,294,200,635.455
2026-09-22T23:06:34.151045,295,200,699.445
2026-09-22T23:06:34.163857,296,200,681.576
2026-09-22T23:06:34.173049,297,200,721.543
2026-09-22T23:06:34.218365,298,200,751.617
2026-09-22T23:06:34.242206,299,200,758.257
2026-09-22T23:06:34.271036,300,200,802.724
2026-09-22T23:06:34.777507,301,200,332.608
2026-09-22T23:06:34.810671,302,200,349.91
2026-09-22T23:06:34.815489,303,200,350.132
2026-09-22T23:06:34.858411,304,200,397.387
2026-09-22T23:06:35.134027,305,200,657.959
2026-09-22T23:06:35.178828,306,200,702.073
2026-09-22T23:06:35.179937,307,200,703.006
2026-09-22T23:06:35.200117,308,200,723.919
2026-09-22T23:06:35.249639,309,200,758.015
2026-09-22T23:06:35.271020,310,200,779.059
2026-09-22T23:06:35.783983,311,200,324.917
2026-09-22T23:06:35.874901,312,200,397.805
2026-09-22T23:06:35.875519,313,200,400.539
2026-09-22T23:06:36.039121,314,200,564.369
2026-09-22T23:06:36.096507,315,200,606.366
2026-09-22T23:06:36.132724,316,200,642.692
2026-09-22T23:06:36.223497,317,200,733.396
2026-09-22T23:06:36.239610,318,200,733.831
2026-09-22T23:06:36.271883,319,200,765.959
2026-09-22T23:06:36.293052,320,200,803.099
2026-09-22T23:06:36.729193,321,200,244.065
2026-09-22T23:06:37.040562,322,200,554.813
2026-09-22T23:06:37.175501,323,200,674.275
2026-09-22T23:06:37.245683,324,200,726.487
2026-09-22T23:06:37.251111,325,200,781.243
2026-09-22T23:06:37.259928,326,200,774.525
2026-09-22T23:06:37.303060,327,200,802.281
2026-09-22T23:06:37.304753,328,200,803.758
2026-09-22T23:06:37.305098,329,200,803.522
2026-09-22T23:06:37.305469,330,200,787.048
2026-09-22T23:06:37.822172,331,200,323.244
2026-09-22T23:06:37.894136,332,200,392.278
2026-09-22T23:06:37.996509,333,200,479.471
2026-09-22T23:06:38.019087,334,200,535.362
2026-09-22T23:06:38.140346,335,200,626.127
2026-09-22T23:06:38.211923,336,200,680.679
2026-09-22T23:06:38.258792,337,200,742.508
2026-09-22T23:06:38.271809,338,200,773.145
2026-09-22T23:06:38.288210,339,200,770.536
2026-09-22T23:06:38.307945,340,200,778.353
2026-09-22T23:06:39.045691,341,200,545.128
2026-09-22T23:06:39.046643,342,200,516.356
2026-09-22T23:06:39.047043,343,200,516.204
2026-09-22T23:06:39.097946,344,200,568.003
2026-09-22T23:06:39.174546,345,200,629.944
2026-09-22T23:06:39.190294,346,200,691.53
2026-09-22T23:06:39.229639,347,200,714.476
2026-09-22T23:06:39.260318,348,200,745.62
2026-09-22T23:06:39.316421,349,200,786.628
2026-09-22T23:06:39.328640,350,200,783.93
2026-09-22T23:06:39.812336,351,200,300.934
2026-09-22T23:06:39.846382,352,200,334.473
2026-09-22T23:06:40.061402,353,200,531.339
2026-09-22T23:06:40.121441,354,200,578.377
2026-09-22T23:06:40.122563,355,200,594.672
2026-09-22T23:06:40.172947,356,200,630.227
2026-09-22T23:06:40.222136,357,200,679.238
2026-09-22T23:06:40.316793,358,200,758.948
2026-09-22T23:06:40.317408,359,200,774.657
2026-09-22T23:06:40.327677,360,200,768.867
2026-09-22T23:06:40.855557,361,200,311.711
2026-09-22T23:06:41.006437,362,200,450.204
2026-09-22T23:06:41.048989,363,200,507.579
2026-09-22T23:06:41.212217,364,200,656.107
2026-09-22T23:06:41.233828,365,200,673.64
2026-09-22T23:06:41.237994,366,200,712.787
2026-09-22T23:06:41.253208,367,200,727.539
2026-09-22T23:06:41.321501,368,200,762.881
2026-09-22T23:06:41.355637,369,200,783.683
2026-09-22T23:06:41.355899,370,200,782.464
2026-09-22T23:06:41.859753,371,200,321.149
2026-09-22T23:06:42.052165,372,200,497.283
2026-09-22T23:06:42.169240,373,200,595.211
2026-09-22T23:06:42.180016,374,200,641.099
2026-09-22T23:06:42.192556,375,200,637.979
2026-09-22T23:06:42.272023,376,200,685.504
2026-09-22T23:06:42.282107,377,200,711.573
2026-09-22T23:06:42.320316,378,200,749.616
2026-09-22T23:06:42.320800,379,200,749.452
2026-09-22T23:06:42.356058,380,200,768.392
2026-09-22T23:06:43.213759,381,200,630.277
2026-09-22T23:06:43.297088,382,200,748.135
2026-09-22T23:06:43.307136,383,200,753.204
2026-09-22T23:06:43.364627,384,200,783.233
2026-09-22T23:06:43.389651,385,200,808.054
2026-09-22T23:06:43.397288,386,200,799.435
2026-09-22T23:06:43.399154,387,200,803.351
2026-09-22T23:06:43.400375,388,200,818.208
2026-09-22T23:06:43.400804,389,200,831.45
2026-09-22T23:06:43.401075,390,200,834.91
2026-09-22T23:06:43.857080,391,200,297.001
2026-09-22T23:06:43.877899,392,200,319.138
2026-09-22T23:06:43.991831,393,200,417.222
2026-09-22T23:06:44.027426,394,200,453.137
2026-09-22T23:06:44.180415,395,200,588.253
2026-09-22T23:06:44.272169,396,200,681.725
2026-09-22T23:06:44.378543,397,200,772.243
2026-09-22T23:06:44.380100,398,200,772.799
2026-09-22T23:06:44.397112,399,200,804.161
2026-09-22T23:06:44.397855,400,200,805.291
2026-09-22T23:06:44.800424,401,200,229.121
2026-09-22T23:06:45.120569,402,200,534.008
2026-09-22T23:06:45.162619,403,200,560.736
2026-09-22T23:06:45.210025,404,200,623.576
2026-09-22T23:06:45.229837,405,200,657.014
2026-09-22T23:06:45.315233,406,200,712.708
2026-09-22T23:06:45.343816,407,200,726.46
2026-09-22T23:06:45.347360,408,200,742.305
2026-09-22T23:06:45.408082,409,200,805.115
2026-09-22T23:06:45.419593,410,200,802.338
2026-09-22T23:06:45.829282,411,200,243.462
2026-09-22T23:06:45.963251,412,200,343.176
2026-09-22T23:06:46.089552,413,200,487.96
2026-09-22T23:06:46.182791,414,200,597.351
2026-09-22T23:06:46.246187,415,200,645.172
2026-09-22T23:06:46.273727,416,200,640.768
2026-09-22T23:06:46.362166,417,200,728.753
2026-09-22T23:06:46.372336,418,200,752.685
2026-09-22T23:06:46.406602,419,200,788.757
2026-09-22T23:06:46.407402,420,200,788.197
2026-09-22T23:06:46.959416,421,200,361.523
2026-09-22T23:06:47.054412,422,200,456.816
2026-09-22T23:06:47.087688,423,200,474.515
2026-09-22T23:06:47.287184,424,200,657.776
2026-09-22T23:06:47.313299,425,200,700.014
2026-09-22T23:06:47.342028,426,200,713.255
2026-09-22T23:06:47.376352,427,200,747.112
2026-09-22T23:06:47.385606,428,200,756.534
2026-09-22T23:06:47.397293,429,200,752.96
2026-09-22T23:06:47.423682,430,200,779.474
2026-09-22T23:06:47.868886,431,200,257.269
2026-09-22T23:06:48.091055,432,200,477.605
2026-09-22T23:06:48.130284,433,200,487.542
2026-09-22T23:06:48.208092,434,200,580.854
2026-09-22T23:06:48.264774,435,200,637.448
2026-09-22T23:06:48.394283,436,200,751.391
2026-09-22T23:06:48.446233,437,200,803.276
2026-09-22T23:06:48.446432,438,200,787.788
2026-09-22T23:06:48.449512,439,200,791.042
2026-09-22T23:06:48.449694,440,200,806.799
2026-09-22T23:06:48.948237,441,200,333.068
2026-09-22T23:06:48.965570,442,200,349.638
2026-09-22T23:06:49.225136,443,200,593.977
2026-09-22T23:06:49.343479,444,200,694.269
2026-09-22T23:06:49.358769,445,200,711.71
2026-09-22T23:06:49.381020,446,200,749.741
2026-09-22T23:06:49.381457,447,200,718.636
2026-09-22T23:06:49.386318,448,200,738.197
2026-09-22T23:06:49.440832,449,200,791.468
2026-09-22T23:06:49.455315,450,200,790.629
2026-09-22T23:06:49.985444,451,200,344.054
2026-09-22T23:06:49.986083,452,200,359.367
2026-09-22T23:06:50.075325,453,200,431.405
2026-09-22T23:06:50.201045,454,200,575.735
2026-09-22T23:06:50.230574,455,200,574.261
2026-09-22T23:06:50.416856,456,200,760.25
2026-09-22T23:06:50.440060,457,200,784.041
2026-09-22T23:06:50.444422,458,200,773.044
2026-09-22T23:06:50.455136,459,200,799.016
2026-09-22T23:06:50.470320,460,200,798.843
2026-09-22T23:06:50.951204,461,200,313.544
2026-09-22T23:06:51.074721,462,200,419.65
2026-09-22T23:06:51.100446,463,200,463.044
2026-09-22T23:06:51.161101,464,200,508.391
2026-09-22T23:06:51.291280,465,200,607.553
2026-09-22T23:06:51.317494,466,200,648.757
2026-09-22T23:06:51.421399,467,200,737.548
2026-09-22T23:06:51.430964,468,200,762.406
2026-09-22T23:06:51.470582,469,200,801.921
2026-09-22T23:06:51.476518,470,200,807.689
2026-09-22T23:06:52.080912,471,200,415.524
2026-09-22T23:06:52.102533,472,200,448.921
2026-09-22T23:06:52.127720,473,200,476.927
2026-09-22T23:06:52.225155,474,200,556.442
2026-09-22T23:06:52.310810,475,200,629.09
2026-09-22T23:06:52.387163,476,200,705.31
2026-09-22T23:06:52.388646,477,200,705.655
2026-09-22T23:06:52.495154,478,200,798.271
2026-09-22T23:06:52.496363,479,200,798.55
2026-09-22T23:06:52.496912,480,200,813.911
2026-09-22T23:06:52.861353,481,200,204.944
2026-09-22T23:06:52.922095,482,200,267.645
2026-09-22T23:06:53.330880,483,200,660.456
2026-09-22T23:06:53.341458,484,200,652.199
2026-09-22T23:06:53.414245,485,200,742.993
2026-09-22T23:06:53.491245,486,200,804.528
2026-09-22T23:06:53.502903,487,200,814.059
2026-09-22T23:06:53.514194,488,200,825.166
2026-09-22T23:06:53.519442,489,200,817.03
2026-09-22T23:06:53.522389,490,200,818.973
2026-09-22T23:06:53.974360,491,200,314.124
2026-09-22T23:06:54.151682,492,200,491.558
2026-09-22T23:06:54.156815,493,200,479.512
2026-09-22T23:06:54.330280,494,200,637.344
2026-09-22T23:06:54.378218,495,200,701.575
2026-09-22T23:06:54.564201,496,200,871.006
2026-09-22T23:06:54.567215,497,200,872.724
2026-09-22T23:06:54.567458,498,200,857.234
2026-09-22T23:06:54.568701,499,200,858.347
2026-09-22T23:06:54.568981,500,200,869.772
2026-09-22T23:06:55.275898,501,200,571.043
2026-09-22T23:06:55.333092,502,200,659.777
2026-09-22T23:06:55.408149,503,200,719.209
2026-09-22T23:06:55.423597,504,200,734.144
2026-09-22T23:06:55.476502,505,200,803.085
2026-09-22T23:06:55.486410,506,200,766.37
2026-09-22T23:06:55.523147,507,200,817.367
2026-09-22T23:06:55.532691,508,200,824.344
2026-09-22T23:06:55.541012,509,200,834.822
2026-09-22T23:06:55.546956,510,200,826.789
2026-09-22T23:06:56.091464,511,200,403.865
2026-09-22T23:06:56.189116,512,200,501.77
2026-09-22T23:06:56.320058,513,200,601.254
2026-09-22T23:06:56.347230,514,200,643.659
2026-09-22T23:06:56.522739,515,200,804.147
2026-09-22T23:06:56.543344,516,200,824.174
2026-09-22T23:06:56.548886,517,200,843.059
2026-09-22T23:06:56.550455,518,200,815.613
2026-09-22T23:06:56.551340,519,200,814.431
2026-09-22T23:06:56.551513,520,200,831.643
2026-09-22T23:06:57.033915,521,200,313.01
2026-09-22T23:06:57.150958,522,200,430.391
2026-09-22T23:06:57.268377,523,200,546.699
2026-09-22T23:06:57.269180,524,200,563.714
2026-09-22T23:06:57.298591,525,200,608.443
2026-09-22T23:06:57.440521,526,200,750.692
2026-09-22T23:06:57.454245,527,200,725.362
2026-09-22T23:06:57.580523,528,200,859.208
2026-09-22T23:06:57.599436,529,200,858.785
2026-09-22T23:06:57.608023,530,200,859.099
2026-09-22T23:06:58.457984,531,200,756.325
2026-09-22T23:06:58.537721,532,200,805.248
2026-09-22T23:06:58.723603,533,200,1007.44
2026-09-22T23:06:58.763956,534,200,1063.243
2026-09-22T23:06:58.807901,535,200,1075.217
2026-09-22T23:06:58.840252,536,200,1088.932
2026-09-22T23:06:58.963303,537,200,1229.204
2026-09-22T23:06:59.019798,538,200,1286.985
2026-09-22T23:06:59.091857,539,200,1341.577
2026-09-22T23:06:59.129005,540,200,1396.803
2026-09-22T23:06:59.369706,541,200,634.309
2026-09-22T23:06:59.389641,542,200,667.524
2026-09-22T23:06:59.566322,543,200,801.43
2026-09-22T23:06:59.597957,544,200,738.354
2026-09-22T23:06:59.638500,545,200,817.2
2026-09-22T23:06:59.685680,546,200,898.442
2026-09-22T23:06:59.701346,547,200,732.595
2026-09-22T23:06:59.744585,548,200,711.278
2026-09-22T23:06:59.821882,549,200,719.833
2026-09-22T23:06:59.895714,550,200,749.35
2026-09-22T23:07:00.248587,551,200,507.314
2026-09-22T23:07:00.365988,552,200,641.067
2026-09-22T23:07:00.436209,553,200,602.799
2026-09-22T23:07:00.436616,554,200,665.559
2026-09-22T23:07:00.563107,555,200,698.643
2026-09-22T23:07:00.582655,556,200,466.818
2026-09-22T23:07:00.607513,557,200,805.66
2026-09-22T23:07:00.647289,558,200,609.637
2026-09-22T23:07:00.695070,559,200,721.158
2026-09-22T23:07:00.721563,560,200,574.204
2026-09-22T23:07:01.297782,561,200,542.435
2026-09-22T23:07:01.394294,562,200,654.012
2026-09-22T23:07:01.435673,563,200,602.065
2026-09-22T23:07:01.481397,564,200,709.798
2026-09-22T23:07:01.487277,565,200,684.612
2026-09-22T23:07:01.507876,566,200,519.307
2026-09-22T23:07:01.581622,567,200,716.486
2026-09-22T23:07:01.671955,568,200,513.415
2026-09-22T23:07:01.676358,569,200,548.917
2026-09-22T23:07:01.676625,570,200,626.698
2026-09-22T23:07:02.052196,571,200,303.648
2026-09-22T23:07:02.240146,572,200,429.599
2026-09-22T23:07:02.510180,573,200,746.655
2026-09-22T23:07:02.546955,574,200,410.274
2026-09-22T23:07:02.557349,575,200,389.375
2026-09-22T23:07:02.566674,576,200,506.327
2026-09-22T23:07:02.577383,577,200,797.682
2026-09-22T23:07:02.629938,578,200,631.339
2026-09-22T23:07:02.661867,579,200,788.531
2026-09-22T23:07:02.674348,580,200,831.748
2026-09-22T23:07:03.161666,581,200,405.899
2026-09-22T23:07:03.250631,582,200,478.861
2026-09-22T23:07:03.267303,583,200,387.258
2026-09-22T23:07:03.474251,584,200,687.297
2026-09-22T23:07:03.531374,585,200,462.739
2026-09-22T23:07:03.559846,586,200,741.183
2026-09-22T23:07:03.596304,587,200,747.395
2026-09-22T23:07:03.687807,588,200,681.953
2026-09-22T23:07:03.688195,589,200,511.564
2026-09-22T23:07:03.688338,590,200,542.396
2026-09-22T23:07:04.233937,591,200,403.62
2026-09-22T23:07:04.279991,592,200,481.641
2026-09-22T23:07:04.310919,593,200,543.711
2026-09-22T23:07:04.357590,594,200,464.502
2026-09-22T23:07:04.384055,595,200,601.305
2026-09-22T23:07:04.468567,596,200,606.403
2026-09-22T23:07:04.475207,597,200,458.268
2026-09-22T23:07:04.475712,598,200,394.541
2026-09-22T23:07:34.676499,1,200,174.566
2026-09-22T23:07:34.677034,2,200,181.101
2026-09-22T23:07:35.669398,3,200,168.893
2026-09-22T23:07:35.674986,4,200,158.752
2026-09-22T23:07:36.683515,5,200,173.081
2026-09-22T23:07:36.689988,6,200,164.576
2026-09-22T23:07:37.667660,7,200,155.284
2026-09-22T23:07:37.698219,8,200,170.606
2026-09-22T23:07:38.679887,9,200,165.841
2026-09-22T23:07:38.694319,10,200,165.078
2026-09-22T23:07:39.678887,11,200,163.394
2026-09-22T23:07:39.708377,12,200,177.254
2026-09-22T23:07:40.677896,13,200,158.132
2026-09-22T23:07:40.702333,14,200,167.164
2026-09-22T23:07:41.706886,15,200,174.0
2026-09-22T23:07:41.729961,16,200,181.54
2026-09-22T23:07:42.727067,17,200,185.701
2026-09-22T23:07:42.727397,18,200,170.73
2026-09-22T23:07:43.733337,19,200,169.216
2026-09-22T23:07:43.734841,20,200,184.675
2026-09-22T23:07:44.718019,21,200,157.259
2026-09-22T23:07:44.754915,22,200,178.192
2026-09-22T23:07:45.757436,23,200,191.945
2026-09-22T23:07:45.757706,24,200,176.19
2026-09-22T23:07:46.732727,25,200,157.633
2026-09-22T23:07:46.751562,26,200,160.446
2026-09-22T23:07:47.749246,27,200,167.81
2026-09-22T23:07:47.763187,28,200,167.368
2026-09-22T23:07:48.774978,29,200,181.832
2026-09-22T23:07:48.786819,30,200,180.305
2026-09-22T23:07:49.758352,31,200,159.624
2026-09-22T23:07:49.783127,32,200,169.095
2026-09-22T23:07:50.797876,33,200,194.916
2026-09-22T23:07:50.798607,34,200,179.565
2026-09-22T23:07:51.785692,35,200,176.404
2026-09-22T23:07:51.787279,36,200,161.888
2026-09-22T23:07:52.795780,37,200,170.9
2026-09-22T23:07:52.806408,38,200,165.504
2026-09-22T23:07:53.795838,39,200,156.802
2026-09-22T23:07:53.824972,40,200,169.891
2026-09-22T23:07:54.799651,41,200,151.281
2026-09-22T23:07:54.830086,42,200,165.575
2026-09-22T23:07:55.830581,43,200,168.558
2026-09-22T23:07:55.844434,44,200,167.045
2026-09-22T23:07:56.826049,45,200,162.088
2026-09-22T23:07:56.849878,46,200,169.652
2026-09-22T23:07:57.839019,47,200,164.487
2026-09-22T23:07:57.862369,48,200,172.771
2026-09-22T23:07:58.869023,49,200,185.52
2026-09-22T23:07:58.870026,50,200,170.663
2026-09-22T23:07:59.875627,51,200,190.523
2026-09-22T23:07:59.875895,52,200,175.648
2026-09-22T23:08:00.858309,53,200,161.464
2026-09-22T23:08:00.870736,54,200,158.434
2026-09-22T23:08:01.861271,55,200,153.813
2026-09-22T23:08:01.884009,56,200,160.982
2026-09-22T23:08:02.882706,57,200,165.055
2026-09-22T23:08:02.903619,58,200,170.877
2026-09-22T23:08:03.873913,59,200,152.383
2026-09-22T23:08:03.907652,60,200,170.249
2026-09-22T23:08:04.885155,61,200,159.327
2026-09-22T23:08:04.913359,62,200,171.921
2026-09-22T23:08:05.941747,63,200,185.289
2026-09-22T23:08:05.948112,64,200,207.081
2026-09-22T23:08:06.932173,65,200,178.144
2026-09-22T23:08:06.942946,66,200,173.375
2026-09-22T23:08:07.910646,67,200,152.471
2026-09-22T23:08:07.941073,68,200,167.387
2026-09-22T23:08:08.914387,69,200,152.085
2026-09-22T23:08:08.944061,70,200,166.977
2026-09-22T23:08:09.939766,71,200,167.799
2026-09-22T23:08:09.956626,72,200,169.113
2026-09-22T23:08:10.946100,73,200,161.196
2026-09-22T23:08:10.967032,74,200,166.571
2026-09-22T23:08:11.950665,75,200,153.996
2026-09-22T23:08:11.974589,76,200,163.255
2026-09-22T23:08:12.947130,77,200,139.206
2026-09-22T23:08:12.987088,78,200,163.493
2026-09-22T23:08:13.975385,79,200,164.599
2026-09-22T23:08:13.988055,80,200,161.933
2026-09-22T23:08:14.994876,81,200,171.139
2026-09-22T23:08:15.001972,82,200,162.509
2026-09-22T23:08:16.003743,83,200,178.24
2026-09-22T23:08:16.012302,84,200,171.317
2026-09-22T23:08:17.000825,85,200,162.879
2026-09-22T23:08:17.024543,86,200,171.029
2026-09-22T23:08:18.020383,87,200,178.687
2026-09-22T23:08:18.023310,88,200,166.527
2026-09-22T23:08:19.006209,89,200,161.414
2026-09-22T23:08:19.025112,90,200,165.871
2026-09-22T23:08:20.044302,91,200,185.714
2026-09-22T23:08:20.047132,92,200,172.645
2026-09-22T23:08:21.051297,93,200,177.297
2026-09-22T23:08:21.058156,94,200,168.196
2026-09-22T23:08:22.053806,95,200,171.858
2026-09-22T23:08:22.059831,96,200,161.845
2026-09-22T23:08:23.038977,97,200,154.026
2026-09-22T23:08:23.064298,98,200,163.595
2026-09-22T23:08:24.056398,99,200,156.178
2026-09-22T23:08:24.081005,100,200,165.482
2026-09-22T23:08:25.083583,101,200,171.157
2026-09-22T23:08:25.091866,102,200,163.419
2026-09-22T23:08:26.093373,103,200,169.224
2026-09-22T23:08:26.108132,104,200,167.059
2026-09-22T23:08:27.112596,105,200,179.813
2026-09-22T23:08:27.113938,106,200,164.546
2026-09-22T23:08:28.092788,107,200,160.434
2026-09-22T23:08:28.124945,108,200,160.509
2026-09-22T23:08:29.089539,109,200,150.254
2026-09-22T23:08:29.127848,110,200,156.276
2026-09-22T23:08:30.125084,111,200,171.45
2026-09-22T23:08:30.139583,112,200,155.095
2026-09-22T23:08:31.123464,113,200,156.61
2026-09-22T23:08:31.156392,114,200,158.139
2026-09-22T23:08:32.122425,115,200,149.012
2026-09-22T23:08:32.158879,116,200,155.437
2026-09-22T23:08:33.133365,117,200,156.644
2026-09-22T23:08:33.164876,118,200,156.55
2026-09-22T23:08:34.120144,119,200,143.292
2026-09-22T23:08:34.164122,120,200,155.688
2026-09-22T23:08:35.239010,1,200,580.077
2026-09-22T23:08:35.332425,2,200,689.518
2026-09-22T23:08:35.399923,3,200,745.007
2026-09-22T23:08:35.463183,4,200,796.995
2026-09-22T23:08:35.464490,5,200,794.205
2026-09-22T23:08:35.474393,6,200,801.18
2026-09-22T23:08:35.484853,7,200,821.166
2026-09-22T23:08:35.500706,8,200,830.071
2026-09-22T23:08:35.546988,9,200,868.072
2026-09-22T23:08:35.557762,10,200,864.276
2026-09-22T23:08:36.043410,11,200,375.556
2026-09-22T23:08:36.075842,12,200,426.539
2026-09-22T23:08:36.245827,13,200,578.201
2026-09-22T23:08:36.350594,14,200,664.091
2026-09-22T23:08:36.366426,15,200,699.132
2026-09-22T23:08:36.467649,16,200,783.362
2026-09-22T23:08:36.514548,17,200,833.43
2026-09-22T23:08:36.539219,18,200,858.503
2026-09-22T23:08:36.588103,19,200,900.76
2026-09-22T23:08:36.597726,20,200,899.984
2026-09-22T23:08:37.031457,21,200,367.695
2026-09-22T23:08:37.038060,22,200,355.869
2026-09-22T23:08:37.065980,23,200,386.321
2026-09-22T23:08:37.391703,24,200,713.079
2026-09-22T23:08:37.478523,25,200,783.831
