timestamp,cpu,memory,request_rate,network,latency,resource_count,cpu_lag_1,cpu_lag_2,cpu_lag_3,request_lag_1,request_lag_2,request_lag_3,cpu_rolling_mean_3,request_rolling_mean_3,cpu_change,request_change,target_cpu_5min
2026-01-01 05:10:00,33.27,50.31,53.8,5.21,20.24,2,32.32,32.52,32.33,55.67,53.62,57.59,32.70333333333334,54.36333333333332,0.9500000000000028,-1.8700000000000045,30.82
2026-01-01 05:11:00,28.21,44.06,52.01,2.1,20.94,2,33.27,32.32,32.52,53.8,55.67,53.62,31.26666666666668,53.82666666666666,-5.060000000000002,-1.7899999999999991,33.73
2026-01-01 05:12:00,30.34,47.04,56.94,4.03,18.2,2,28.21,33.27,32.32,52.01,53.8,55.67,30.606666666666673,54.25,2.129999999999999,4.93,33.48
2026-01-01 05:13:00,29.95,50.05,60.12,5.69,20.67,2,30.34,28.21,33.27,56.94,52.01,53.8,29.50000000000001,56.35666666666666,-0.39000000000000057,3.1799999999999997,34.72
2026-01-01 05:14:00,28.13,43.61,62.97,6.61,20.74,2,29.95,30.34,28.21,60.12,56.94,52.01,29.47333333333334,60.01,-1.8200000000000003,2.8500000000000014,36.51
2026-01-01 05:15:00,30.82,42.72,68.06,4.77,23.11,2,28.13,29.95,30.34,62.97,60.12,56.94,29.63333333333334,63.71666666666667,2.6900000000000013,5.090000000000003,37.08
2026-01-01 05:16:00,33.73,43.05,66.32,1.27,19.92,2,30.82,28.13,29.95,68.06,62.97,60.12,30.893333333333334,65.78333333333333,2.9099999999999966,-1.740000000000009,37.87
2026-01-01 05:17:00,33.48,48.14,68.03,6.57,19.11,2,33.73,30.82,28.13,66.32,68.06,62.97,32.67666666666667,67.47,-0.25,1.710000000000008,37.15
2026-01-01 05:18:00,34.72,43.38,64.63,3.66,19.91,2,33.48,33.73,30.82,68.03,66.32,68.06,33.97666666666667,66.32666666666667,1.240000000000002,-3.4000000000000057,35.3
2026-01-01 05:19:00,36.51,47.03,64.68,2.47,19.57,2,34.72,33.48,33.73,64.63,68.03,66.32,34.903333333333336,65.78,1.7899999999999991,0.05000000000001137,32.24
2026-01-01 05:20:00,37.08,48.85,62.46,1.06,23.68,2,36.51,34.72,33.48,64.68,64.63,68.03,36.103333333333346,63.92333333333334,0.5700000000000003,-2.220000000000006,31.81
2026-01-01 05:21:00,37.87,48.62,61.55,6.45,24.14,2,37.08,36.51,34.72,62.46,64.68,64.63,37.15333333333334,62.89666666666667,0.7899999999999991,-0.9100000000000037,30.12
2026-01-01 05:22:00,37.15,48.85,63.2,5.56,22.17,2,37.87,37.08,36.51,61.55,62.46,64.68,37.366666666666674,62.403333333333336,-0.7199999999999989,1.6500000000000057,33.91
2026-01-01 05:23:00,35.3,47.8,57.65,4.56,23.19,2,37.15,37.87,37.08,63.2,61.55,62.46,36.77333333333334,60.79999999999999,-1.8500000000000014,-5.550000000000004,33.05
2026-01-01 05:24:00,32.24,48.84,67.1,7.79,21.0,2,35.3,37.15,37.87,57.65,63.2,61.55,34.89666666666667,62.65,-3.059999999999995,9.449999999999996,33.07
2026-01-01 05:25:00,31.81,44.23,60.3,6.08,20.58,2,32.24,35.3,37.15,67.1,57.65,63.2,33.116666666666674,61.68333333333333,-0.43000000000000327,-6.799999999999997,33.85
2026-01-01 05:26:00,30.12,44.19,53.01,6.93,19.92,2,31.81,32.24,35.3,60.3,67.1,57.65,31.390000000000004,60.13666666666666,-1.6899999999999977,-7.289999999999999,33.47
2026-01-01 05:27:00,33.91,45.32,58.16,2.85,20.64,2,30.12,31.81,32.24,53.01,60.3,67.1,31.946666666666673,57.156666666666666,3.7899999999999956,5.149999999999999,35.29
2026-01-01 05:28:00,33.05,48.23,61.06,5.14,18.63,2,33.91,30.12,31.81,58.16,53.01,60.3,32.36000000000001,57.41,-0.8599999999999994,2.9000000000000057,32.96
2026-01-01 05:29:00,33.07,48.38,62.9,2.92,21.35,2,33.05,33.91,30.12,61.06,58.16,53.01,33.343333333333334,60.70666666666667,0.020000000000003126,1.8399999999999963,32.37
2026-01-01 05:30:00,33.85,47.75,64.61,5.15,21.03,2,33.07,33.05,33.91,62.9,61.06,58.16,33.32333333333334,62.85666666666666,0.7800000000000011,1.7100000000000009,30.88
2026-01-01 05:31:00,33.47,49.08,62.98,4.98,22.14,2,33.85,33.07,33.05,64.61,62.9,61.06,33.46333333333334,63.49666666666667,-0.38000000000000256,-1.6300000000000026,28.93
2026-01-01 05:32:00,35.29,45.0,57.05,5.79,21.49,2,33.47,33.85,33.07,62.98,64.61,62.9,34.20333333333334,61.54666666666666,1.8200000000000003,-5.93,28.38
2026-01-01 05:33:00,32.96,49.87,56.47,4.87,20.69,2,35.29,33.47,33.85,57.05,62.98,64.61,33.90666666666667,58.833333333333336,-2.3299999999999983,-0.5799999999999983,28.74
2026-01-01 05:34:00,32.37,49.38,52.17,5.37,19.52,2,32.96,35.29,33.47,56.47,57.05,62.98,33.54000000000001,55.23,-0.5900000000000034,-4.299999999999997,28.52
2026-01-01 05:35:00,30.88,47.28,56.47,5.85,20.67,2,32.37,32.96,35.29,52.17,56.47,57.05,32.07000000000001,55.03666666666666,-1.4899999999999984,4.299999999999997,27.76
2026-01-01 05:36:00,28.93,48.69,54.82,7.89,21.31,2,30.88,32.37,32.96,56.47,52.17,56.47,30.726666666666674,54.48666666666666,-1.9499999999999993,-1.6499999999999986,25.89
2026-01-01 05:37:00,28.38,41.62,49.9,3.77,18.39,2,28.93,30.88,32.37,54.82,56.47,52.17,29.396666666666675,53.73,-0.5500000000000007,-4.920000000000002,26.77
2026-01-01 05:38:00,28.74,44.01,47.9,2.66,20.31,2,28.38,28.93,30.88,49.9,54.82,56.47,28.68333333333334,50.873333333333335,0.35999999999999943,-2.0,25.3
2026-01-01 05:39:00,28.52,43.51,49.74,4.6,20.48,2,28.74,28.38,28.93,47.9,49.9,54.82,28.54666666666667,49.18,-0.21999999999999886,1.8400000000000034,27.56
2026-01-01 05:40:00,27.76,46.16,46.54,2.75,18.92,2,28.52,28.74,28.38,49.74,47.9,49.9,28.340000000000007,48.06,-0.759999999999998,-3.200000000000003,27.86
2026-01-01 05:41:00,25.89,41.96,42.3,5.82,18.78,2,27.76,28.52,28.74,46.54,49.74,47.9,27.39000000000001,46.19333333333333,-1.870000000000001,-4.240000000000002,25.86
2026-01-01 05:42:00,26.77,45.88,43.74,3.29,20.16,2,25.89,27.76,28.52,42.3,46.54,49.74,26.806666666666672,44.19333333333333,0.879999999999999,1.4400000000000048,25.79
2026-01-01 05:43:00,25.3,46.59,45.06,2.98,17.85,2,26.77,25.89,27.76,43.74,42.3,46.54,25.986666666666675,43.699999999999996,-1.4699999999999989,1.3200000000000003,24.64
2026-01-01 05:44:00,27.56,46.04,42.52,2.91,20.49,2,25.3,26.77,25.89,45.06,43.74,42.3,26.54333333333334,43.77333333333333,2.259999999999998,-2.539999999999999,25.34
2026-01-01 05:45:00,27.86,45.32,40.37,4.51,18.67,2,27.56,25.3,26.77,42.52,45.06,43.74,26.906666666666677,42.65,0.3000000000000007,-2.1500000000000057,27.36
2026-01-01 05:46:00,25.86,42.07,41.9,3.32,21.25,2,27.86,27.56,25.3,40.37,42.52,45.06,27.093333333333344,41.596666666666664,-2.0,1.5300000000000011,24.06
2026-01-01 05:47:00,25.79,42.33,34.91,2.0,23.15,2,25.86,27.86,27.56,41.9,40.37,42.52,26.50333333333334,39.059999999999995,-0.07000000000000028,-6.990000000000002,25.5
2026-01-01 05:48:00,24.64,46.12,28.68,4.94,18.14,2,25.79,25.86,27.86,34.91,41.9,40.37,25.430000000000007,35.163333333333334,-1.1499999999999986,-6.229999999999997,26.36
2026-01-01 05:49:00,25.34,45.43,26.39,1.0,20.36,2,24.64,25.79,25.86,28.68,34.91,41.9,25.256666666666675,29.99333333333333,0.6999999999999993,-2.289999999999999,28.12
2026-01-01 05:50:00,27.36,44.5,26.81,2.33,18.83,2,25.34,24.64,25.79,26.39,28.68,34.91,25.780000000000005,27.293333333333333,2.0199999999999996,0.41999999999999815,28.59
2026-01-01 05:51:00,24.06,42.58,29.82,3.51,20.89,2,27.36,25.34,24.64,26.81,26.39,28.68,25.586666666666673,27.673333333333332,-3.3000000000000007,3.0100000000000016,27.1
2026-01-01 05:52:00,25.5,39.87,38.41,1.0,17.69,2,24.06,27.36,25.34,29.82,26.81,26.39,25.640000000000004,31.679999999999996,1.4400000000000013,8.589999999999996,26.82
2026-01-01 05:53:00,26.36,42.08,43.23,4.39,20.47,2,25.5,24.06,27.36,38.41,29.82,26.81,25.306666666666672,37.15333333333333,0.8599999999999994,4.82,25.86
2026-01-01 05:54:00,28.12,48.67,42.57,2.04,18.75,2,26.36,25.5,24.06,43.23,38.41,29.82,26.660000000000007,41.40333333333333,1.7600000000000016,-0.6599999999999966,28.2
2026-01-01 05:55:00,28.59,42.44,42.67,4.86,19.83,2,28.12,26.36,25.5,42.57,43.23,38.41,27.69000000000001,42.82333333333333,0.46999999999999886,0.10000000000000142,28.18
2026-01-01 05:56:00,27.1,44.86,37.84,1.77,18.33,2,28.59,28.12,26.36,42.67,42.57,43.23,27.936666666666678,41.02666666666667,-1.4899999999999984,-4.829999999999998,31.51
2026-01-01 05:57:00,26.82,46.4,38.32,4.3,21.06,2,27.1,28.59,28.12,37.84,42.67,42.57,27.50333333333334,39.61000000000001,-0.28000000000000114,0.4799999999999969,31.56
2026-01-01 05:58:00,25.86,41.54,37.41,4.84,18.4,2,26.82,27.1,28.59,38.32,37.84,42.67,26.593333333333344,37.85666666666666,-0.9600000000000009,-0.9100000000000037,30.81
2026-01-01 05:59:00,28.2,45.24,39.63,4.66,20.9,2,25.86,26.82,27.1,37.41,38.32,37.84,26.960000000000008,38.45333333333333,2.34,2.220000000000006,29.46
2026-01-01 06:00:00,28.18,46.74,40.33,3.8,19.56,2,28.2,25.86,26.82,39.63,37.41,38.32,27.41333333333334,39.12333333333333,-0.019999999999999574,0.6999999999999957,28.58
2026-01-01 06:01:00,31.51,46.05,47.7,3.71,20.5,2,28.18,28.2,25.86,40.33,39.63,37.41,29.29666666666667,42.553333333333335,3.330000000000002,7.3700000000000045,28.34
2026-01-01 06:02:00,31.56,51.78,59.55,4.2,20.9,2,31.51,28.18,28.2,47.7,40.33,39.63,30.41666666666667,49.19333333333333,0.04999999999999716,11.849999999999994,31.19
2026-01-01 06:03:00,30.81,42.45,62.24,7.5,19.4,2,31.56,31.51,28.18,59.55,47.7,40.33,31.29333333333334,56.49666666666667,-0.75,2.690000000000005,33.54
2026-01-01 06:04:00,29.46,47.43,67.27,4.67,20.62,2,30.81,31.56,31.51,62.24,59.55,47.7,30.610000000000003,63.02,-1.3499999999999979,5.029999999999994,32.09
2026-01-01 06:05:00,28.58,44.66,73.34,4.68,22.44,2,29.46,30.81,31.56,67.27,62.24,59.55,29.616666666666674,67.61666666666666,-0.8800000000000026,6.070000000000007,34.7
2026-01-01 06:06:00,28.34,46.46,73.46,7.24,18.93,2,28.58,29.46,30.81,73.34,67.27,62.24,28.79333333333334,71.35666666666667,-0.23999999999999844,0.11999999999999034,34.45
2026-01-01 06:07:00,31.19,46.8,76.71,5.33,22.37,2,28.34,28.58,29.46,73.46,73.34,67.27,29.370000000000005,74.50333333333333,2.8500000000000014,3.25,35.52
2026-01-01 06:08:00,33.54,45.27,78.63,5.26,23.28,2,31.19,28.34,28.58,76.71,73.46,73.34,31.02333333333334,76.26666666666665,2.349999999999998,1.9200000000000017,39.01
2026-01-01 06:09:00,32.09,46.69,80.83,4.71,19.55,2,33.54,31.19,28.34,78.63,76.71,73.46,32.27333333333334,78.72333333333333,-1.4499999999999957,2.200000000000003,40.58
2026-01-01 06:10:00,34.7,43.43,78.5,5.95,19.06,2,32.09,33.54,31.19,80.83,78.63,76.71,33.44333333333334,79.32,2.6099999999999994,-2.3299999999999983,40.62
2026-01-01 06:11:00,34.45,48.26,80.34,6.71,21.65,2,34.7,32.09,33.54,78.5,80.83,78.63,33.74666666666668,79.89,-0.25,1.8400000000000034,39.39
2026-01-01 06:12:00,35.52,48.03,84.4,7.54,20.57,2,34.45,34.7,32.09,80.34,78.5,80.83,34.890000000000015,81.08,1.0700000000000003,4.060000000000002,36.98
2026-01-01 06:13:00,39.01,49.93,92.91,9.32,24.82,2,35.52,34.45,34.7,84.4,80.34,78.5,36.326666666666675,85.88333333333333,3.489999999999995,8.509999999999991,37.57
2026-01-01 06:14:00,40.58,51.32,98.27,9.14,22.36,2,39.01,35.52,34.45,92.91,84.4,80.34,38.37000000000001,91.86,1.5700000000000003,5.359999999999999,39.44
2026-01-01 06:15:00,40.62,49.95,109.18,8.99,21.11,2,40.58,39.01,35.52,98.27,92.91,84.4,40.07,100.12,0.03999999999999915,10.91000000000001,39.1
2026-01-01 06:16:00,39.39,49.08,104.61,8.59,20.37,2,40.62,40.58,39.01,109.18,98.27,92.91,40.19666666666668,104.01999999999998,-1.2299999999999969,-4.570000000000007,39.79
2026-01-01 06:17:00,36.98,46.18,108.6,10.0,23.29,2,39.39,40.62,40.58,104.61,109.18,98.27,38.99666666666667,107.46333333333332,-2.4100000000000037,3.989999999999995,40.3
2026-01-01 06:18:00,37.57,46.73,108.83,11.16,20.91,2,36.98,39.39,40.62,108.6,104.61,109.18,37.98000000000001,107.34666666666665,0.5900000000000034,0.23000000000000398,39.41
2026-01-01 06:19:00,39.44,51.18,119.07,10.31,22.17,2,37.57,36.98,39.39,108.83,108.6,104.61,37.99666666666667,112.16666666666664,1.8699999999999974,10.239999999999995,38.04
2026-01-01 06:20:00,39.1,51.56,113.5,8.94,23.47,2,39.44,37.57,36.98,119.07,108.83,108.6,38.70333333333334,113.8,-0.3399999999999963,-5.569999999999993,38.17
2026-01-01 06:21:00,39.79,48.45,108.22,7.71,21.44,2,39.1,39.44,37.57,113.5,119.07,108.83,39.443333333333335,113.59666666666665,0.6899999999999977,-5.280000000000001,38.77
2026-01-01 06:22:00,40.3,49.2,104.57,6.72,22.19,2,39.79,39.1,39.44,108.22,113.5,119.07,39.73000000000001,108.76333333333332,0.509999999999998,-3.6500000000000057,37.05
2026-01-01 06:23:00,39.41,46.98,93.58,8.95,22.07,2,40.3,39.79,39.1,104.57,108.22,113.5,39.83333333333334,102.12333333333333,-0.8900000000000006,-10.989999999999995,40.37
2026-01-01 06:24:00,38.04,50.66,91.47,8.64,22.87,2,39.41,40.3,39.79,93.58,104.57,108.22,39.25000000000001,96.54,-1.3699999999999974,-2.1099999999999994,40.59
2026-01-01 06:25:00,38.17,49.69,88.36,8.38,22.76,2,38.04,39.41,40.3,91.47,93.58,104.57,38.540000000000006,91.13666666666666,0.13000000000000256,-3.1099999999999994,40.66
2026-01-01 06:26:00,38.77,52.45,90.04,7.46,21.65,2,38.17,38.04,39.41,88.36,91.47,93.58,38.326666666666675,89.95666666666666,0.6000000000000014,1.6800000000000068,41.41
2026-01-01 06:27:00,37.05,46.21,92.54,9.98,21.76,2,38.77,38.17,38.04,90.04,88.36,91.47,37.99666666666668,90.31333333333333,-1.720000000000006,2.5,41.37
2026-01-01 06:28:00,40.37,48.37,102.52,7.99,21.71,2,37.05,38.77,38.17,92.54,90.04,88.36,38.730000000000004,95.03333333333335,3.3200000000000003,9.97999999999999,41.95
2026-01-01 06:29:00,40.59,49.67,107.07,10.53,20.09,2,40.37,37.05,38.77,102.52,92.54,90.04,39.33666666666667,100.71,0.22000000000000597,4.549999999999997,41.99
2026-01-01 06:30:00,40.66,50.53,103.62,8.75,22.71,2,40.59,40.37,37.05,107.07,102.52,92.54,40.540000000000006,104.40333333333332,0.06999999999999318,-3.4499999999999886,41.06
2026-01-01 06:31:00,41.41,49.06,98.84,7.49,25.29,2,40.66,40.59,40.37,103.62,107.07,102.52,40.88666666666668,103.17666666666666,0.75,-4.780000000000001,41.7
2026-01-01 06:32:00,41.37,47.73,101.39,9.51,21.12,2,41.41,40.66,40.59,98.84,103.62,107.07,41.146666666666675,101.28333333333335,-0.03999999999999915,2.549999999999997,39.22
2026-01-01 06:33:00,41.95,51.44,94.68,8.66,21.39,2,41.37,41.41,40.66,101.39,98.84,103.62,41.576666666666675,98.30333333333334,0.5800000000000054,-6.709999999999994,39.98
2026-01-01 06:34:00,41.99,51.14,104.26,9.4,21.25,2,41.95,41.37,41.41,94.68,101.39,98.84,41.77000000000001,100.11,0.03999999999999915,9.579999999999998,40.19
2026-01-01 06:35:00,41.06,47.54,109.82,9.46,23.48,2,41.99,41.95,41.37,104.26,94.68,101.39,41.66666666666668,102.92,-0.9299999999999997,5.559999999999988,40.48
2026-01-01 06:36:00,41.7,52.31,106.69,9.01,23.18,2,41.06,41.99,41.95,109.82,104.26,94.68,41.58333333333334,106.92333333333333,0.6400000000000006,-3.1299999999999955,40.17
2026-01-01 06:37:00,39.22,51.07,97.59,11.88,21.82,2,41.7,41.06,41.99,106.69,109.82,104.26,40.660000000000004,104.7,-2.480000000000004,-9.099999999999994,37.13
2026-01-01 06:38:00,39.98,49.26,104.55,10.66,20.82,2,39.22,41.7,41.06,97.59,106.69,109.82,40.300000000000004,102.94333333333333,0.759999999999998,6.959999999999994,37.17
2026-01-01 06:39:00,40.19,49.22,103.61,9.89,22.37,2,39.98,39.22,41.7,104.55,97.59,106.69,39.796666666666674,101.91666666666667,0.21000000000000085,-0.9399999999999977,38.18
2026-01-01 06:40:00,40.48,50.27,109.51,9.48,19.94,2,40.19,39.98,39.22,103.61,104.55,97.59,40.216666666666676,105.88999999999999,0.28999999999999915,5.900000000000006,38.79
2026-01-01 06:41:00,40.17,47.34,100.78,10.08,22.45,2,40.48,40.19,39.98,109.51,103.61,104.55,40.28000000000001,104.63333333333333,-0.30999999999999517,-8.730000000000004,37.65
2026-01-01 06:42:00,37.13,48.06,97.72,9.08,22.99,2,40.17,40.48,40.19,100.78,109.51,103.61,39.26000000000001,102.67,-3.039999999999999,-3.0600000000000023,39.97
2026-01-01 06:43:00,37.17,43.7,97.93,8.36,19.81,2,37.13,40.17,40.48,97.72,100.78,109.51,38.15666666666667,98.81,0.03999999999999915,0.21000000000000796,38.27
2026-01-01 06:44:00,38.18,50.12,98.33,7.9,19.57,2,37.17,37.13,40.17,97.93,97.72,100.78,37.49333333333334,97.99333333333334,1.009999999999998,0.3999999999999915,39.99
2026-01-01 06:45:00,38.79,45.45,96.21,8.06,24.35,2,38.18,37.17,37.13,98.33,97.93,97.72,38.046666666666674,97.49,0.6099999999999994,-2.1200000000000045,40.5
2026-01-01 06:46:00,37.65,51.18,99.63,3.71,20.86,2,38.79,38.18,37.17,96.21,98.33,97.93,38.20666666666667,98.05666666666666,-1.1400000000000006,3.4200000000000017,39.48
2026-01-01 06:47:00,39.97,48.33,94.32,8.33,23.9,2,37.65,38.79,38.18,99.63,96.21,98.33,38.80333333333334,96.71999999999998,2.3200000000000003,-5.310000000000002,42.05
2026-01-01 06:48:00,38.27,47.97,94.06,7.26,21.66,2,39.97,37.65,38.79,94.32,99.63,96.21,38.63,96.00333333333333,-1.6999999999999957,-0.2599999999999909,38.75
2026-01-01 06:49:00,39.99,47.74,95.14,10.48,21.95,2,38.27,39.97,37.65,94.06,94.32,99.63,39.410000000000004,94.50666666666666,1.7199999999999989,1.0799999999999983,40.28
2026-01-01 06:50:00,40.5,48.6,98.1,8.37,22.95,2,39.99,38.27,39.97,95.14,94.06,94.32,39.58666666666667,95.76666666666665,0.509999999999998,2.9599999999999937,41.54
2026-01-01 06:51:00,39.48,51.66,101.81,6.87,20.78,2,40.5,39.99,38.27,98.1,95.14,94.06,39.99000000000001,98.34999999999998,-1.0200000000000031,3.710000000000008,39.6
2026-01-01 06:52:00,42.05,44.74,96.04,8.09,22.77,2,39.48,40.5,39.99,101.81,98.1,95.14,40.67666666666667,98.64999999999999,2.5700000000000003,-5.769999999999996,42.01
2026-01-01 06:53:00,38.75,51.12,88.69,5.97,21.4,2,42.05,39.48,40.5,96.04,101.81,98.1,40.093333333333334,95.51333333333332,-3.299999999999997,-7.3500000000000085,41.14
2026-01-01 06:54:00,40.28,49.78,95.98,8.87,20.27,2,38.75,42.05,39.48,88.69,96.04,101.81,40.36000000000001,93.57,1.5300000000000011,7.290000000000006,41.78
2026-01-01 06:55:00,41.54,47.13,97.97,8.76,22.98,2,40.28,38.75,42.05,95.98,88.69,96.04,40.190000000000005,94.21333333333332,1.259999999999998,1.9899999999999949,42.12
2026-01-01 06:56:00,39.6,46.71,94.39,9.46,21.73,2,41.54,40.28,38.75,97.97,95.98,88.69,40.473333333333336,96.11333333333333,-1.9399999999999977,-3.5799999999999983,43.83
2026-01-01 06:57:00,42.01,53.06,102.59,7.53,22.33,2,39.6,41.54,40.28,94.39,97.97,95.98,41.050000000000004,98.31666666666666,2.4099999999999966,8.200000000000003,48.28
2026-01-01 06:58:00,41.14,47.51,102.96,8.8,20.59,2,42.01,39.6,41.54,102.59,94.39,97.97,40.91666666666667,99.98,-0.8699999999999974,0.36999999999999034,52.31
2026-01-01 06:59:00,41.78,47.32,108.62,7.19,24.91,2,41.14,42.01,39.6,102.96,102.59,94.39,41.64333333333334,104.72333333333331,0.6400000000000006,5.660000000000011,52.73
2026-01-01 07:00:00,42.12,52.02,108.27,10.26,23.9,2,41.78,41.14,42.01,108.62,102.96,102.59,41.68000000000001,106.61666666666666,0.3399999999999963,-0.3500000000000085,59.08
2026-01-01 07:01:00,43.83,51.02,137.91,12.5,24.34,2,42.12,41.78,41.14,108.27,108.62,102.96,42.576666666666675,118.26666666666667,1.7100000000000009,29.64,60.48
2026-01-01 07:02:00,48.28,50.02,165.26,14.79,23.23,2,43.83,42.12,41.78,137.91,108.27,108.62,44.74333333333334,137.14666666666668,4.450000000000003,27.349999999999994,66.32
2026-01-01 07:03:00,52.31,53.74,181.99,15.47,21.82,2,48.28,43.83,42.12,165.26,137.91,108.27,48.14000000000001,161.72,4.030000000000001,16.730000000000018,71.77
2026-01-01 07:04:00,52.73,51.41,205.09,18.05,27.42,2,52.31,48.28,43.83,181.99,165.26,137.91,51.106666666666676,184.11333333333334,0.4199999999999946,23.099999999999994,73.61
2026-01-01 07:05:00,59.08,57.88,226.31,21.64,25.54,2,52.73,52.31,48.28,205.09,181.99,165.26,54.70666666666667,204.46333333333334,6.350000000000001,21.22,76.45
2026-01-01 07:06:00,60.48,58.29,251.05,20.91,24.76,2,59.08,52.73,52.31,226.31,205.09,181.99,57.43000000000001,227.48333333333335,1.3999999999999986,24.74000000000001,78.15
2026-01-01 07:07:00,66.32,59.28,263.74,22.63,27.56,2,60.48,59.08,52.73,251.05,226.31,205.09,61.96000000000001,247.03333333333333,5.839999999999996,12.689999999999998,81.21
2026-01-01 07:08:00,71.77,60.84,285.27,22.62,30.29,2,66.32,60.48,59.08,263.74,251.05,226.31,66.19,266.68666666666667,5.450000000000003,21.529999999999973,84.38
2026-01-01 07:09:00,73.61,64.29,308.54,24.92,29.48,2,71.77,66.32,60.48,285.27,263.74,251.05,70.56666666666668,285.84999999999997,1.8400000000000034,23.27000000000004,89.73
2026-01-01 07:10:00,76.45,61.76,317.46,27.13,32.94,2,73.61,71.77,66.32,308.54,285.27,263.74,73.94333333333334,303.75666666666666,2.8400000000000034,8.919999999999959,95.92
2026-01-01 07:11:00,78.15,59.99,330.15,29.72,33.54,2,76.45,73.61,71.77,317.46,308.54,285.27,76.07000000000001,318.71666666666664,1.7000000000000028,12.689999999999998,98.0
2026-01-01 07:12:00,81.21,64.32,339.14,28.44,31.93,3,78.15,76.45,73.61,330.15,317.46,308.54,78.60333333333334,328.91666666666663,3.059999999999988,8.990000000000009,96.6
2026-01-01 07:13:00,84.38,68.7,357.86,30.06,34.21,3,81.21,78.15,76.45,339.14,330.15,317.46,81.24666666666667,342.3833333333334,3.1700000000000017,18.720000000000027,93.83
2026-01-01 07:14:00,89.73,64.38,381.62,31.83,39.49,3,84.38,81.21,78.15,357.86,339.14,330.15,85.10666666666668,359.53999999999996,5.3500000000000085,23.75999999999999,87.78
2026-01-01 07:15:00,95.92,67.85,409.0,33.96,37.27,3,89.73,84.38,81.21,381.62,357.86,339.14,90.01,382.82666666666665,6.189999999999998,27.379999999999995,83.75
2026-01-01 07:16:00,98.0,70.13,388.65,33.48,42.22,3,95.92,89.73,84.38,409.0,381.62,357.86,94.55000000000001,393.09,2.0799999999999983,-20.350000000000023,82.53
2026-01-01 07:17:00,96.6,68.7,376.1,29.72,39.55,3,98.0,95.92,89.73,388.65,409.0,381.62,96.83999999999999,391.25,-1.4000000000000057,-12.549999999999955,81.29
2026-01-01 07:18:00,93.83,65.88,347.92,31.49,39.52,3,96.6,98.0,95.92,376.1,388.65,409.0,96.14333333333333,370.89000000000004,-2.769999999999996,-28.180000000000007,74.09
2026-01-01 07:19:00,87.78,67.97,318.77,26.1,36.58,3,93.83,96.6,98.0,347.92,376.1,388.65,92.73666666666668,347.59666666666664,-6.049999999999997,-29.150000000000034,69.0
2026-01-01 07:20:00,83.75,68.95,298.59,26.46,34.35,3,87.78,93.83,96.6,318.77,347.92,376.1,88.45333333333333,321.76,-4.030000000000001,-20.180000000000007,64.73
2026-01-01 07:21:00,82.53,64.28,280.62,21.95,33.41,3,83.75,87.78,93.83,298.59,318.77,347.92,84.68666666666668,299.32666666666665,-1.2199999999999989,-17.96999999999997,61.34
2026-01-01 07:22:00,81.29,61.65,260.41,23.14,31.94,3,82.53,83.75,87.78,280.62,298.59,318.77,82.52333333333334,279.8733333333334,-1.2399999999999949,-20.20999999999998,56.29
2026-01-01 07:23:00,74.09,57.83,230.04,20.56,33.21,2,81.29,82.53,83.75,260.41,280.62,298.59,79.30333333333336,257.02333333333337,-7.200000000000003,-30.370000000000033,53.18
2026-01-01 07:24:00,69.0,59.67,210.39,18.46,30.22,2,74.09,81.29,82.53,230.04,260.41,280.62,74.79333333333335,233.61333333333334,-5.090000000000003,-19.650000000000006,48.29
2026-01-01 07:25:00,64.73,59.86,184.64,14.2,24.91,2,69.0,74.09,81.29,210.39,230.04,260.41,69.27333333333335,208.35666666666665,-4.269999999999996,-25.75,44.11
2026-01-01 07:26:00,61.34,57.42,169.21,14.76,28.41,2,64.73,69.0,74.09,184.64,210.39,230.04,65.02333333333335,188.08,-3.3900000000000006,-15.429999999999978,42.32
2026-01-01 07:27:00,56.29,54.7,151.91,11.14,24.53,2,61.34,64.73,69.0,169.21,184.64,210.39,60.78666666666668,168.58666666666667,-5.050000000000004,-17.30000000000001,40.77
2026-01-01 07:28:00,53.18,52.43,127.86,10.49,24.77,2,56.29,61.34,64.73,151.91,169.21,184.64,56.936666666666675,149.66,-3.1099999999999994,-24.049999999999997,38.81
2026-01-01 07:29:00,48.29,49.72,106.26,10.58,23.6,2,53.18,56.29,61.34,127.86,151.91,169.21,52.58666666666667,128.67666666666665,-4.890000000000001,-21.599999999999994,38.29
2026-01-01 07:30:00,44.11,52.11,82.06,8.17,21.95,2,48.29,53.18,56.29,106.26,127.86,151.91,48.52666666666668,105.39333333333333,-4.18,-24.200000000000003,37.86
2026-01-01 07:31:00,42.32,51.64,83.18,7.09,24.09,2,44.11,48.29,53.18,82.06,106.26,127.86,44.90666666666667,90.5,-1.7899999999999991,1.1200000000000045,36.95
2026-01-01 07:32:00,40.77,46.18,89.3,6.13,22.53,2,42.32,44.11,48.29,83.18,82.06,106.26,42.40000000000001,84.84666666666668,-1.5499999999999972,6.11999999999999,36.57
2026-01-01 07:33:00,38.81,51.76,85.23,8.21,21.27,2,40.77,42.32,44.11,89.3,83.18,82.06,40.63333333333335,85.90333333333335,-1.9600000000000009,-4.069999999999993,38.84
2026-01-01 07:34:00,38.29,49.55,88.93,7.59,19.93,2,38.81,40.77,42.32,85.23,89.3,83.18,39.29000000000001,87.82000000000001,-0.5200000000000031,3.700000000000003,38.67
